Schneider Electric M340 PLC模块拒绝服务漏洞,CNVD-2013-02816,2013-04-09,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,Schneider Electric M340 PLC modules,CVE-2013-2763 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-2763,"施耐德电气为100多个国家的能源及基础设施、工业、数据中心及网络、楼宇和住宅市场提供整体解决方案。其中多个产品使用的SESU工具用于更新windows PC系统上的软件。

Schneider Electric M340 PLC模块存在安全漏洞，允许远程攻击者利用漏洞使模块消耗大量资源，进行绝服务攻击。",通用型漏洞,http://ics-cert.us-cert.gov/pdf/ICSA-13-077-01A.pdf,"目前没有详细解决方案提供：

http://www.schneider-electric.com/",,(无补丁信息),(暂无验证信息),2013-04-08,2013-04-09,2013-05-28,(无附件)
Schneider Electric Magelis XBT HMI控制器默认密码漏洞,CNVD-2013-02814,2013-04-09,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,Schneider Electric Magelis XBT HMI controller,CVE-2013-2762 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-2762,"Schneider Electric Magelis XBT HMI controller是一款人机界面控制器。

Schneider Electric Magelis XBT HMI controller包含一个默认密码用于配置上传验证，远程攻击者可通过提交特制的配置数据绕过安全限制。",通用型漏洞,http://ics-cert.us-cert.gov/pdf/ICSA-13-077-01A.pdf,"目前没有详细解决方案提供：

http://www.schneider-electric.com/",,(无补丁信息),(暂无验证信息),2013-04-08,2013-04-09,2013-05-28,(无附件)
Schneider Electric M340 BMXNOE01xx/BMXP3420xx PLC模块拒绝服务漏洞,CNVD-2013-02812,2013-04-09,中,AV:N/AC:L/Au:S/C:N/I:N/A:P,远程网络,低,一次,不受影响,不受影响,部分地,4.0,"Schneider Electric BMXP3420xx PLC modules
Schneider Electric M340 BMXNOE01xx modules",CVE-2013-2761 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-2761,"施耐德电气为100多个国家的能源及基础设施、工业、数据中心及网络、楼宇和住宅市场提供整体解决方案。其中多个产品使用的SESU工具用于更新windows PC系统上的软件。

Schneider Electric M340 BMXNOE01xx和BMXP3420xx PLC模块存在安全漏洞，允许通过验证的远程攻击者通过特制的FTP通信使模块崩溃，造成拒绝服务攻击。",通用型漏洞,http://ics-cert.us-cert.gov/pdf/ICSA-13-077-01A.pdf,"目前没有详细解决方案提供：

http://www.schneider-electric.com/",,(无补丁信息),(暂无验证信息),2013-04-08,2013-04-09,2013-04-09,(无附件)
Clorius Controls ICS SCADA信息泄露漏洞,CNVD-2013-02636,2013-04-07,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,"Clorius Controls A/S ICS SCADA 00.00.0110
Clorius Controls A/S ICS SCADA  00.00.0095",58800 ,http://www.securityfocus.com/bid/58800,"Clorius Controls ICS SCADA是一款工业控制系统软件。

Clorius Controls ICS SCADA未能正确限制对/html/info.html URL的访问，允许远程攻击者利用漏洞直接提交请求获取内部IP地址，MAC地址和固件版本信息。",通用型漏洞,"http://ics-cert.us-cert.gov/pdf/ICS-ALERT-13-091-02.pdf","目前没有详细解决方案提供：

http://www.cloriuscontrols.com/",,(无补丁信息),(暂无验证信息),2013-04-03,2013-04-07,2013-04-07,(无附件)
VxWorks WebCLI远程拒绝服务漏洞（CNVD-2013-02191）,CNVD-2013-02191,2013-03-27,中,AV:N/AC:L/Au:S/C:N/I:N/A:P,远程网络,低,一次,不受影响,不受影响,部分地,4.0,Wind River Systems  VxWorks  6.5 through 6.9,CVE-2013-0711 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0711,"VxWorks是一款嵌入式实时操作系统。

VxWorks存在拒绝服务漏洞。允许远程攻击者通过特制的报文造成拒绝服务。",通用型漏洞,"http://jvn.jp/en/jp/JVN45545972/","目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：

http://www.windriver.com/",/patchInfo/show/33010,VxWorks WebCLI远程拒绝服务漏洞（CNVD-2013-02191）的补丁,(暂无验证信息),2013-03-26,2013-03-27,2013-05-21,(无附件)
Siemens SIMATIC WinCC和PCS 7存在信息泄露、目录穿越、缓冲区溢出等多个漏洞,CNVD-2013-02175,2013-03-26,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,"Siemens SIMATIC WinCC <7.2
SIEMENS SIMATIC PCS 7 < 8.0 SP1",58545 ,http://www.securityfocus.com/bid/58545,"Siemens SIMATIC WinCC 是监测控制和数据采集SCADA及人机界面HMI系统。Siemens SIMATIC PCS是流程控制系统。

Siemens SIMATIC WinCC 7.2、Siemens SIMATIC PCS 7 8.0 SP1之前版本存在信息泄露、目录遍历、缓冲区溢出安全漏洞，攻击者可利用这些漏洞获取敏感信息、任意系统文件，在使用ActiveX控件的应用上下文中执行任意代码。",通用型漏洞,http://www.securityfocus.com/bid/58545,"Siemens已经为此发布了一个安全公告（siemens_security_advisory_ssa-714398）以及相应补丁:

siemens_security_advisory_ssa-714398：SSA-714398: Vulnerabilities in WinCC 7.0 SP3 Update 1
链接：http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-7",/patchInfo/show/33002,Siemens SIMATIC WinCC和PCS 7存在信息泄露、目录穿越、缓冲区溢出等多个漏洞的补丁,(暂无验证信息),2013-03-23,2013-03-26,2013-03-26,(无附件)
Siemens WinCC CCEServer缓冲区溢出漏洞,CNVD-2013-02147,2013-03-26,中,AV:A/AC:L/Au:N/C:N/I:N/A:C,邻近网络,低,不需要认证,不受影响,不受影响,完全地,6.1,Siemens WINCC < 7.2,CVE-2013-0675 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0675,"Siemens SIMATIC WinCC 是监测控制和数据采集SCADA及人机界面HMI系统。

SIMATIC PCS7内使用的Siemens WinCC 7.2之前版本内CCEServer存在缓冲区溢出漏洞。可允许远程攻击者通过特制的报文造成拒绝服务，可能导致执行任意代码。",通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-0675,"Siemens已经为此发布了一个安全公告（SSA-714398）以及相应补丁:

http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-714398.pdf",/patchInfo/show/33000,Siemens WinCC CCEServer缓冲区溢出漏洞的补丁,(暂无验证信息),2013-03-23,2013-03-26,2013-03-26,(无附件)
Siemens WinCC RegReader ActiveX控件缓冲区溢出漏洞,CNVD-2013-02143,2013-03-26,中,AV:N/AC:M/Au:N/C:P/I:P/A:P,远程网络,中,不需要认证,部分地,部分地,部分地,6.8,Siemens WINCC < 7.2,CVE-2013-0674 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0674,"Siemens SIMATIC WinCC 是监测控制和数据采集SCADA及人机界面HMI系统。

SIMATIC PCS7内使用的Siemens WinCC 7.2之前版本的RegReader ActiveX控件存在缓冲区溢出漏洞。可允许远程攻击者通过长参数执行任意代码。",通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-0674,"Siemens已经为此发布了一个安全公告（SSA-714398）以及相应补丁:

http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-714398.pdf",/patchInfo/show/32993,Siemens WinCC RegReader ActiveX控件缓冲区溢出漏洞的补丁,(暂无验证信息),2013-03-23,2013-03-26,2013-03-26,(无附件)
VxWorks Web服务器拒绝服务漏洞,CNVD-2013-02010,2013-03-25,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,Wind River Systems  VxWorks  5.5 through 6.9,CVE-2013-0716 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0716,"VxWorks是一款嵌入式实时操作系统。

VxWorks Web服务器存在拒绝服务漏洞。攻击者可以通过特制URI导致拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000023.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN41022517/index.html",/patchInfo/show/32974,VxWorks Web服务器拒绝服务漏洞的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-05-19,(无附件)
VxWorks WebCLI拒绝服务漏洞,CNVD-2013-02009,2013-03-25,中,AV:N/AC:L/Au:S/C:N/I:N/A:C,远程网络,低,一次,不受影响,不受影响,完全地,6.8,Wind River Systems  VxWorks  5.5 through 6.9,CVE-2013-0715 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0715,"VxWorks是一款嵌入式实时操作系统。

VxWorks WebCLI存在拒绝服务漏洞。攻击者可以借助一个特制的命令字符串，造成拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000022.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN65923092/index.html",/patchInfo/show/32973,VxWorks WebCLI拒绝服务漏洞的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-05-26,(无附件)
VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-02002）,CNVD-2013-02002,2013-03-25,高,AV:N/AC:L/Au:N/C:N/I:N/A:C,远程网络,低,不需要认证,不受影响,不受影响,完全地,7.8,Wind River Systems  VxWorks  6.5 through 6.9,CVE-2013-0714 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0714,"VxWorks是一款嵌入式实时操作系统。

VxWorks SSH server (IPSSH)存在拒绝服务漏洞。攻击者可以通过通过特制的公钥认证请求，执行任意代码或者引起拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000021.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN20671901/index.html",/patchInfo/show/32972,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-02002）的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-05-24,(无附件)
VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01998）,CNVD-2013-01998,2013-03-25,中,AV:N/AC:L/Au:S/C:N/I:N/A:C,远程网络,低,一次,不受影响,不受影响,完全地,6.8,Wind River Systems  VxWorks  6.5 through 6.9,CVE-2013-0713 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0713,"VxWorks是一款嵌入式实时操作系统。

VxWorks SSH server (IPSSH)存在拒绝服务漏洞。攻击者可以通过一个特制的私人请求造成拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000020.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN52492830/index.html",/patchInfo/show/32971,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01998）的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-03-25,(无附件)
VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01997）,CNVD-2013-01997,2013-03-25,中,AV:N/AC:L/Au:S/C:N/I:N/A:C,远程网络,低,一次,不受影响,不受影响,完全地,6.8,Wind River Systems  VxWorks  6.5 through 6.9,CVE-2013-0712 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0712,"VxWorks是一款嵌入式实时操作系统。

VxWorks SSH server (IPSSH)存在拒绝服务漏洞。攻击者可以通过一个特制的数据包，造成拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000019.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN01611135/index.html",/patchInfo/show/32970,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01997）的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-03-25,(无附件)
VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01996）,CNVD-2013-01996,2013-03-25,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,Wind River Systems  VxWorks  6.5 through 6.9,CVE-2013-0711 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2013-0711,"VxWorks是一款嵌入式实时操作系统。

VxWorks SSH server (IPSSH)存在拒绝服务漏洞。攻击者可以通过一个特制的身份验证请求导致拒绝服务。",通用型漏洞,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000018.html,"用户可参考如下供应商提供的安全公告获得补丁信息：

http://jvn.jp/en/jp/JVN45545972/index.html",/patchInfo/show/32969,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01996）的补丁,(暂无验证信息),2013-03-22,2013-03-25,2013-03-25,(无附件)
Siemens SIMATIC WinCC跨站请求伪造漏洞,CNVD-2012-5088,2012-09-13,高,AV:N/AC:M/Au:N/C:N/I:P/A:C,远程网络,中,不需要认证,不受影响,部分地,完全地,7.8,Siemens SIMATIC WinCC 6.2,CVE-2012-3028 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-3028,"Siemens SIMATIC是一款采用单一工程技术环境的自动化软件。

Siemens SIMATIC WinCC存在跨站请求伪造漏洞，允许攻击者构建恶意WEB页，诱使用户解析，可以目标用户上下文执行恶意操作。",通用型漏洞,http://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-864051.pdf,"厂商已发布漏洞修复信息，请及时关注更新：
http://www.siemens.com/cert/pool/cert/siemens_security_advisory_ssa-864051.pdf",/patchInfo/show/80787,Siemens SIMATIC WinCC跨站请求伪造漏洞的补丁,(暂无验证信息),2012-09-12,2012-09-13,2016-08-26,(无附件)
3S CoDeSys GatewayService组件整数溢出漏洞,CNVD-2011-5590,2011-12-26,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,(暂无),CVE-2011-5008 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-5008,3S CoDeSys 3.4 SP4 Patch 2版本中的GatewayService组件中存在整数溢出漏洞。远程攻击者可借助数据包头中的超大值执行任意代码，该漏洞可触发基于堆的缓冲区溢出。,通用型漏洞,http://secunia.com/advisories/47018,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  http://www.3s-software.com/,/patchInfo/show/37427,3S CoDeSys GatewayService组件整数溢出漏洞的补丁,已验证,2011-12-24,2011-12-26,2011-12-26,(无附件)
Parallels Plesk Panel信任管理漏洞,CNVD-2011-5636,2011-12-19,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,"Parallels Parallels Plesk Panel 10.3.1_build1013110726.09
RedHat Enterprise Linux 6",CVE-2011-4749 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4749,Parallels Plesk Panel 10.3.1_build1013110726.09版本中存在漏洞，该漏洞源于计费系统生成密码格式字段时没有禁用自动完成功能。远程攻击者更易于通过利用未被注意的工作站绕过认证，正如admin/index.php/default中某些页面的格式证明的。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4749,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,,(无补丁信息),已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Rockwell Automation Allen-Bradley FactoryTalk缓冲区溢出漏洞,CNVD-2012-8874,2012-04-05,中,AV:N/AC:L/Au:N/C:N/I:N/A:P,远程网络,低,不需要认证,不受影响,不受影响,部分地,5.0,(暂无),CVE-2012-0222 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-0222,Rockwell Automation Allen-Bradley FactoryTalk CPR9到SR5和RSLogix 5000 17到20版本中的FactoryTalk (FT) RNADiagReceiver服务中存在漏洞。远程攻击者可借助特制数据包导致拒绝服务（越界读取）。,通用型漏洞,http://ics-cert.us-cert.gov/advisories/ICSA-12-088-01,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：  http://www.rockwellautomation.com/,/patchInfo/show/36064,Rockwell Automation Allen-Bradley FactoryTalk缓冲区溢出漏洞的补丁,(暂无验证信息),2012-04-03,2012-04-05,2012-04-05,(无附件)
Parallels Plesk Panel 跨站脚本漏洞,CNVD-2011-5617,2011-12-19,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,Parallels Parallels Plesk Panel 10.0,CVE-2011-4776 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4776,Parallels Plesk Panel 10.4.4_build20111103.18版本的Control Panel中存在多个跨站脚本漏洞。远程攻击者可借助特制输入注入任意web脚本或者HTML，该漏洞已在admin/update/settings/和某些其他文件中被证实。,通用型漏洞,http://xforce.iss.net/xforce/xfdb/72220,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,/patchInfo/show/37450,Parallels Plesk Panel 跨站脚本漏洞的补丁,已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Sielco Sistemi Winlog Pro SCADA/Winlog Lite SCADA 多个目录遍历漏洞,CNVD-2012-8316,2012-08-20,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,SIELCO SISTEMI Winlog Pro 2.7,CVE-2012-4356 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-4356,Winlog Pro是管理工业和民用工厂的SCADA/HMI软件包。  Sielco Sistemi Winlog Pro SCADA 2.07.17之前版本和Winlog Lite SCADA 2.07.17之前版本中存在多个目录遍历漏洞。远程攻击者可利用这些漏洞通过TCP 46824端口数据包以0x78操作码和路径名中的..（点点）指定打开文件操作，其次以(1)0x96(2)0x97或(3)0x98操作码指定读取文件操作，进而读取任意文件。,通用型漏洞,http://www.us-cert.gov/control_systems/pdf/ICSA-12-213-01.pdf,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  http://aluigi.org/adv/winlog_2-adv.txt,,(无补丁信息),(暂无验证信息),2012-08-18,2012-08-20,2012-08-20,(无附件)
Parallels Plesk Panel设计错误漏洞,CNVD-2011-5610,2011-12-19,高,AV:N/AC:M/Au:N/C:C/I:C/A:C,远程网络,中,不需要认证,完全地,完全地,完全地,9.3,Parallels Parallels Plesk Panel 10.0,CVE-2011-4854 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4854,Parallels Plesk Panel 10.4.4_build20111103.18版本的Control Panel中存在漏洞，其不能保证Content-Type HTTP头匹配HTML META元素中对应的Content-Type数据。远程攻击者可通过利用包含get_enabled_product_icon程序的解释冲突导致未明影响。,通用型漏洞,http://xforce.iss.net/xforce/xfdb/72093,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,/patchInfo/show/37443,Parallels Plesk Panel设计错误漏洞的补丁,已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Parallels Plesk Panel 跨站脚本漏洞,CNVD-2011-5654,2011-12-19,中,AV:N/AC:M/Au:N/C:N/I:P/A:N,远程网络,中,不需要认证,不受影响,部分地,不受影响,4.3,"Parallels Parallels Plesk Panel 10.2.0_build1011110331.18
RedHat Enterprise Linux 6",CVE-2011-4726 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4726,"Parallels Plesk Panel 10.2.0_build1011110331.18版本的服务器管理面板中存在多个跨站脚本（XSS）漏洞。远程攻击者可以借助特制输入注入任意web脚本或者HTML,该漏洞已在admin/health/和某些其他文件中被证实。",通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4726,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,,(无补丁信息),已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Sinapsi eSolar 加密问题漏洞,CNVD-2012-7833,2012-11-23,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,Sinapsi eSolar Light 2.x,CVE-2012-5862 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-5862,Sinapsi eSolar Light是太阳能应用内使用的监控系统。  基于Sinapsi eSolar Light Photovoltaic System Monitor (又名Schneider Electric Ezylog photovoltaic SCADA 管理服务器)，Sinapsi eSolar，Sinapsi eSolar DUO 固件2.0.2870_2.2.12之前版本中的login.php脚本中存在漏洞，该漏洞源于建立了多个硬编码账户。远程攻击者利用脚本中包含的(1)明文密码或(2)密码哈希值（如密码astridservice 或36e44c9b64），获得管理员身份访问权限。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/search-results?query=CVE-2012-5862,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：  http://www.us-cert.gov/control_systems/pdf/ICSA-12-325-01.pdf,/patchInfo/show/35734,Sinapsi eSolar 加密问题漏洞的补丁,(暂无验证信息),2012-11-21,2012-11-23,2012-11-23,(无附件)
WebSCADA多个产品cgi-bin/read.cgi目录遍历漏洞,CNVD-2011-6679,2011-02-16,中,AV:N/AC:L/Au:S/C:C/I:N/A:N,远程网络,低,一次,完全地,不受影响,不受影响,6.8,IntelliCom  NetBiter NB200,CVE-2010-4730 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2010-4730,"基于IntelliCom NetBiter NB100和NB200平台的WebSCADA WS100和WS200，Easy Connect EC150，Modbus RTU - TCP Gateway MB100，以及Serial Ethernet Server SS100中的cgi-bin/read.cgi中存在目录遍历漏洞。远程认证管理员可以借助page参数中的""..""操作符读取任意文件。",通用型漏洞,http://web.nvd.nist.gov/view/vuln/search-results?query=CVE-2010-4730,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：  http://support.intellicom.se/,/patchInfo/show/36987,WebSCADA多个产品cgi-bin/read.cgi目录遍历漏洞的补丁,已验证,2011-02-14,2011-02-16,2011-02-16,(无附件)
vtiger CRM 路径遍历漏洞,CNVD-2012-8109,2012-09-12,高,AV:N/AC:L/Au:N/C:P/I:P/A:P,远程网络,低,不需要认证,部分地,部分地,部分地,7.5,vtiger vtiger CRM 5.x,CVE-2012-4867 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-4867,vtiger CRM是一套基于Web以销售能力自动化(SFA)为主的客户关系管理系统(CRM)。  vtiger CRM 5.1.0版本中的modules/com_vtiger_workflow/sortfieldsjson.php中存在目录遍历漏洞。远程攻击者可利用该漏洞通过&lsquo;module_name&rsquo;参数中的..(点点)读取任意文件。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-4867,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：  http://packetstormsecurity.org/files/111075/Vtiger-5.1.0-Local-File-Inclusion.html,/patchInfo/show/35988,vtiger CRM 路径遍历漏洞的补丁,(暂无验证信息),2012-09-10,2012-09-12,2012-09-12,(无附件)
Parallels Plesk Panel加密问题漏洞,CNVD-2011-5647,2011-12-19,中,AV:N/AC:L/Au:N/C:P/I:N/A:N,远程网络,低,不需要认证,部分地,不受影响,不受影响,5.0,"Parallels Parallels Plesk Panel 10.3.1_build1013110726.09
RedHat Enterprise Linux 6",CVE-2011-4736 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4736,Parallels Plesk Panel 10.2.0 build 20110407.20版本中存在漏洞，该漏洞源于控制面板通过HTTP接收明文密码。远程攻击者可以通过嗅探网络获得敏感信息，正如login_up.php3和某些其他文件中的格式证明的。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4736,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,,(无补丁信息),已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Movicon 'dwmapi.dll' DLL加载任意代码执行漏洞,CNVD-2011-6048,2011-09-15,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,(暂无),49604 ,http://www.securityfocus.com/bid/49604,Movicon是第一个完全基于XML的Scada/HMI软件，由意大利著名自动化软件供应商PROGEA公司开发。  Movicon 11.2 Build 1085及其他版本的dwmapi.dll中存在任意代码执行漏洞。远程攻击者可通过诱骗合法用户使用受影响应用程序打开包含特制动态链接库（DLL）文件的网络共享位置上的文件。,通用型漏洞,http://www.securityfocus.com/bid/49604/,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  http://www.progea.com/,,(无补丁信息),(暂无验证信息),2011-09-13,2011-09-15,2011-09-15,(无附件)
Parallels Plesk Panel设计错误漏洞,CNVD-2011-5640,2011-12-19,高,AV:N/AC:L/Au:N/C:C/I:C/A:C,远程网络,低,不需要认证,完全地,完全地,完全地,10.0,"Parallels Parallels Plesk Panel 10.2.0_build20110407.20
RedHat Enterprise Linux 6",CVE-2011-4744 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-4744,Parallels Plesk Panel 10.2.0 build 20110407.20版本中存在漏洞，该漏洞源于控制面板给某些源发送不正确的Content-Type头。远程攻击者可能利用涉及到smb/admin-home/featured-applications/和某些其他文件的解释冲突导致未明的影响。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2011-4744,目前厂商还没有提供此漏洞的相关补丁或者升级程序，建议使用此软件的用户随时关注厂商的主页以获取最新版本：  https://www.parallels.com/,,(无补丁信息),已验证,2011-12-17,2011-12-19,2011-12-19,(无附件)
Advantech/BroadWin WebAccess SQL注入漏洞,CNVD-2012-9018,2012-02-22,高,AV:N/AC:M/Au:N/C:C/I:P/A:C,远程网络,中,不需要认证,完全地,部分地,完全地,9.0,webaccess Advantech/BroadWin 7.0,CVE-2012-1234 ,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2012-1234,BroadWin SCADA WebAccess是基于网络浏览器的HMI和SCADA软件，用于工业控制系统和实现自动化。  Advantech/BroadWin WebAccess 7.0版本中存在SQL注入漏洞。远程认证用户可利用该漏洞借助畸形URL执行任意SQL命令。,通用型漏洞,http://web.nvd.nist.gov/view/vuln/search-results?query=CVE-2012-1234,目前厂商已经发布了升级补丁以修复此安全问题，补丁获取链接：  http://webaccess.advantech.com/product.php,/patchInfo/show/34073,Advantech/BroadWin WebAccess SQL注入漏洞的补丁,(暂无验证信息),2012-02-20,2012-02-22,2012-02-22,(无附件)
